code	creator	created_t	last_modified_t	product_name	quantity	manufacturing_places	stores	countries	ingredients_text
3560070363681	openfoodfacts-contributors	1343038207	1471165975	Saucisse Sèche Carrefour	250 g		Carrefour	France	Viande de porc, sel, dextrose de blé, lactose, ail, poivre blanc, muscade, conservateur : nitrate de potassium, ferments. Enveloppe : boyau naturel de porc
3245390038616	andre	1359192748	1468520548	Saucisse de Morteau	350g	CLAVIERE SOC Z.I. LES MESNILS PASTEUR AV VERDUN 39100 DOLE France,France	Carrefour	France	Viande de porc origine France, sel, lactose, épices et plante aromatique 0,3% (muscade, poivre blanc, ail déshydraté, carvi, coriandre), conservateur: nitrite de sodium. (100g de viande de porc mis en œuvre pour 100g de produit fini).   Enveloppe : boyau naturel de porc. Fumée au bois de résineux.  Cheville de bois pour fermer le boyau.  
3560070446537	phoenix	1463817114	1463847783	Tagliatelles au Surimi	1 Kg	France	Carrefour	France	_Pâtes_ alimentaires aux _oeufs_ frais tagliatelles cuites 48% (eau, semoule de _blé_ dur, _oeufs_ frais 2.2%), préparation à base de _surimi_ 20% (_surimi_ 7.6% (chair de _poisson_ 6.4%, sucre), eau, amidons de pomme de terre et de _blé_, blanc d'_oeuf_ réhydraté, huile de colza, poivrons rouges 8.5%, eau, _crème_ fraîche, vinaigre d'alcool, jus de citron concentré, sel, jaune d'_oeuf_, _moutarde_ de Dijon (eau, graines de _moutarde_, vinaigre d'alcool, sel), aneth 0.2%, amidon modifié de pomme de terre, poivre blanc, épaississant : gomme xanthane
3245414221550	andre	1362419827	1483475668	Tagliatelles aux œufs frais	350 g	Lustucru Frais [Filiale Panzani (Groupe Ebro Foods)] - 3 à 7 Chemin des Moulins - 69230 Saint-Genis-Laval,Métropole de Lyon,Rhône-Alpes,France	Carrefour	France	Semoule de blé dur de qualité supérieure, eau, œufs frais 10.5 % (soit 140 g d'œufs frais par kg de semoule), sel.
3245411254599	tacite	1428090938	1475696911	Tarte aux fromages gratinée	2 * 130 g (260 g)		Carrefour,Carrefour Market	France	Farine de _blé_, _oeuf_, eau, margarine (huiles végétales (palme 8,7%, colza), eau, émulsifiant : mono- et diglycérides d'acides gras, acidifiant : (acide citrique), _crème_ fraîche, _comté_ 5,5%, _emmental_ 5,5%, _fromage blanc_ 5,5%, _lait_ en poudre, amidon modifié de pomme de terre, sel, poivre blanc, muscade.
3270190216049	cdmad	1417804305	1479395699	Tarte aux poireaux	400 g		Carrefour	France	Garniture 68% : Poireaux cuits 22,7%, eau, crème fraîche 12,8%, oeufs entiers frais 6,1%, fromage blanc 5,1%, emmental 3%, farine de blé, fécule de pomme de terre, sel, dextrose, arômes, paprika.  Pâte 32% : Farine de blé, eau, huile de colza, oeufs entiers frais 2%, farine de riz, lactose et protéines de lait, lait écrémé en poudre, sel.
3560070341436	miles67off	1379040638	1379082578	Tartelettes Framboise Bio Carrefour	125 g		Carrefour	France	Biscuit 65% : Farine de blé*, sucre de canne*, graisse de palme*, œufs*, sirop de sucre inverti*.    Nappage framboise 35% : Sirop de blé*, purée de framboise* 29% (du nappage), sirop de fructose de blé*, purée de pomme*, acidifiant : acide citrique, gélifiant : pectine de fruits, correcteur d'acidité : carbonate de potassium, arôme naturel.    *bio.  
3560070728732	sebleouf	1448742208	1449086085	Terrine de campagne	150 g	France	Carrefour	France	Foie de porc 34 %; gorge de porc 20 %, gras de porc, couenne de porc, eau, farine de _blé_, oignon, sel, arômes naturels, ail, épices (poivre, paprika), antioxydant : érythorbate de sodium, conservateur : nitrite de sodium.
3245412997785	jeanbono	1418814544	1436970403	Toasts nature (x 36)	280 g 	58500 Clamecy,Nièvre,Bourgogne,France	Carrefour	France	Farine de _blé_, eau, huile de colza, sucre, arôme, sel, levure, gluten de _blé_, émulsifiants : mono- et diglycérides d'acides gras et esters monoacétyltartriques et diacétyltartriques de mono- et diglycérides d'acides gras, conservateur : propionate de calcium, farine de fèves, agent de traitement de la farine : acide ascorbique.
3270190173113	sebleouf	1452427303	1452452137	Tuiles aux amandes	100 g	France	Carrefour	France	Sucre, farine de _blé_, graisses et huiles végétales [coprah, palme, colza, tournesol, émulsifiant : lécithines (_soja_)], _amandes_ grillées 10 %, poudre de _lait_ écrémé, amidon de _blé_, jaune d'_œufs_ en poudre, sirop de sucre inverti, _œufs_ en poudre, sel, arômes, poudre à lever : carbonates de sodium et diphosphates.
3560070789719	openfoodfacts-contributors	1424112807	1448699543	Velouté de poireaux pomme de terre	1 L		Carrefour	France	Eau, légumes 39 % (poireaux 17 %, pommes de terre 15,2 %, oignons et oignons réhydratés 5,7 %, épinards 1,1 %), lait écrémé reconstitué, amidon modifié de maïs, crème fraiche 1 %, beurre, concentré salin liquide, sel, extrait de levure, persil 0,1 %, arôme naturel, arôme naturel de poivre.
3560070802210	gildubs	1473682062	1480970639	Yaourt & Fruits 0%	2 kg (16 * 125 g)	France	Carrefour	Belgique,France	_Lait_ écrémé reconstitué à base de concentré, fruits : fraise 12%, abricot 12%, cerise 12%, mûre 10,5%, pruneau 6% ou citron 3,7%, eau, _lait_ écrémé concentré, poudre de lait_ écrémé, polydextrose, protéines de _lait_, amidon modifié de tapioca ou de maïs, arômes, épaississants : pectines et gomme xanthane, colorant: carmins - extrait de paprika - caroténoïdes - anthocyanes - caramel ordinaire, édulcorants : sucralose et acésulfame K, ferments _lactiques_, vitamine D (contient  _lait_).  
3245413439512	phoenix	1393102903	1393280357	Yaourt Aromatisé 0%	1.5 Kg - 12 Pots		Carrefour	France	Lait écrémé, poudre de lait écrémé, arômes, protéines de lait, édulcorants : acésulfame K, glycosides de stéviol, ferments lactiques. vitamine D  
3270190023821	aleene	1438072324	1482493514	Yaourt Nature Brassé (16 pots)	2 kg [4 x (4 x 125 g)]	Yéo International [Filiale 3A Coop (Sodiaal)] - 183 Avenue des États-Unis - 31200 Toulouse,Haute-Garonne,France	Dia,Carrefour	France	_Lait_ entier 96 %, protéines de _lait_, ferments _lactiques_.
3560070351350	sebleouf	1438621891	1459601726	Évasion Poulet Tandoori	135 g	France	Carrefour	France	Pain spécial nordique 44,4 % (farine de _blé_, eau, sucre, farine de _seigle_, levure, sel, huile de colza, levain de _seigle_ dévitalisé, émulsifiants : mono- et diglycérides d'acides gras et esthers glycéroliques d'acide acétique et d'acide gras, poudre levante : carbonate d'ammonium, agent de traitement de la farine : acide ascorbique), poulet rôti traité en salaison 31,7 % (viande de cuisse de poulet, dextrose, sel), mayonnaise allégée en matières grasses 14,5 % [eau, huile de colza 4,3 %, vinaigre d'alcool, jaune d'_œuf_ 0,6 %, amidon transformé de maïs, sucre, _moutarde_ de Dijon (eau, graines de _moutarde_, vinaigre d'alcool, sel, antioxydant : disulfite de potassium, acidifiant : acide citrique), sel, _lait_ écrémé, acidifiant : acide citrique, épaississant : gomme xanthane, conservateur : sorbate de potassium], salade 7,4 %, préparation aromatique 2 % [épices (gingembre, cumin, coriandre, curcuma, paprika, piment de Cayenne), jus concentré de citron, eau, concentré d'extrait de tamarin, sel, huile de colza (contient émulsifiant : mono- et diglycérides d'acides gras), poudre de _crème_ (poudre de _crème_, _lait_ écrémé en poudre, antioxydant : palmitate d'ascorbyle et tocophérols), sucre, colorant : carmins, concentré de tomate, ail en poudre].
3245412697791	miles67off	1376754597	1457013501	100 % Pur Fruit Pressé, Jus de raisin, de cranberry et purée de framboise 	1 L	Laiterie de Saint-Denis-de-l'Hôtel (LSDH) - 10 Route de l'Aérodrome - Les Grandes Beaugines - 45550 Saint-Denis-de-l'Hôtel,Loiret,Centre-Val de Loire,France	Carrefour	France	Jus de raisin, jus de cranberry, purée de framboise.
3560070506491	openfoodfacts-contributors	1460813993	1477665994	3 fromages spécial cuisine	200g	France	Carrefour	France	Emmental 33% (_lait_ pasteurisé de vache, sel, _ferments lactiques_, enzyme coagulante), Mozzarella 33% (_lait_ pasteurisé de vache, sel, _ferments lactiques_, enzyme coagulante), Gouda 33% (_lait_ pasteurisé de vache, sel, _ferments lactiques_, enzyme coagulante), amidon de pomme de terre
3560070769131	frenchhope	1445787943	1445789316	Amandes décortiquées	200 g		Carrefour	France	amandes
3560070693436	date-limite-app	1431531268	1448441186	Anchois marinés à l'ail	150 g (105 g égoutté)		Carrefour	France	Filets d'_anchois_ marinés 67 % (_anchois_, vinaigre d'alcool, sel, acidifiant : acide citrique), huile de tournesol 28 %, sauce ail et persil 5 % (ail 2,8 %, huile de tournesol, persil 0,5 %, acidifiant : acide citrique).
3560070450220	miles67off	1398955465	1474662067	Asperges blanches coupées avec pointes Carrefour	280 g (170 g égoutté)		Carrefour	France	Asperges (morceaux, pointes 15%), eau, sel, acidifiant : acide citrique.
3560070724765	miles67off	1398954822	1474662068	Asperges blanches fines Carrefour	330 g (205 g égoutté)		Carrefour	France	Asperges blanches, eau, sel, acidifiant : acide citrique.
3560070328468	tacite	1428100891	1428230331	Barres Céréales Duo Choc	6 * 20 g (120 g)	Pays-Bas	Carrefour	France	Céréales 38 % {boules de céréales soufflées au cacao 19 % [farine de riz, farine de _blé_, cacao en poudre, sucre], boules de céréales soufflées au chocolat 19 % [semoule de maïs, farine complète de _blé_, sucre, chocolat en poudre 2,4 % (sucre, cacao en poudre), farine d'_avoine_, chocolat 0,12 % (sucre, pâte de cacao, cacao maigre en poudre), cacao maigre en poudre, sel, extrait de malt d'_orge_, arômes]}, sirop de glucose, chocolat au _lait_ 12 % (sucre, _lait_ entier en poudre, beurre de cacao, pâte de cacao, _lactosérum_ en poudre, _lait_ écrémé en poudre, arôme naturel vanille, émulsifiant : lécithine de _soja_), stabilisants : sorbitol de _blé_ ou de maïs, glycérol, chocolat au _lait_ 8,1 % (sucre, beurre de cacao, _lait_ entier en poudre, pâte de cacao, émulsifiant : lécithine de _soja_, arôme naturel de vanille), huile de tournesol, cacao en poudre, oligofructose de chicorée, émulsifiant : lécithine de _soja_, sucre, arôme.
3270190020561	hdlm	1361780894	1477059776	Beurre moulé Demi-Sel Bretagne (80 % MG)	500 g	UCLAB Industrie (Union des Coopératives Laitières Bretonnes) [Filiale Laïta] - ZI de Lanrinou - 29800 Pencran,Beuralia (Filiale Sodiaal International) - 1 Rue Lebon - ZI de l'Hippodrome - 29000 Quimper,Finistère,Bretagne,France	Carrefour market,Carrefour	France	Crème de lait pasteurisé, sel (3 % maxi), ferments lactiques.
3245412058776	frenchhope	1437641446	1437650141	Bifidus nature	4 * 125 g (500 g)	France	Carrefour	France	_Lait_ entier 98,3%, _lactose_ et protéines de _lait_, ferments _lactiques_ dont bifidobacterium (contient _lait_).
5400101201729	lapuech	1425469692	1427789742	Biscottes au froment 	300 g	France	Carrefour	France	
8431876207613	phoenix	1451156894	1451237150	Biscuits cacaotés White & Roll	150 g (x 4)	France	Carrefour	France	Chocolat blanc (sucre, beurre de cacao, poudre de _lait_ écrémé, _lactosérum_ en poudre, matière grasse de _lait_ anhydre, émulsifiants : lécithines (_soja_) et polyricinoléate de polyglycérol, arôme), farine de _blé_, fourrage goût vanille (sucre, graisse de palme, amidon de _blé_, émulsifiant : lécithines (tournesol), arôme), sucre, graisse de palme, cacao maigre en poudre 4.5%, poudre à lever : carbonates de sodium et carbonates d'ammonium, sel, _lactosérum_ en poudre, émulsifiant : lécithines (tournesol), arôme
3560070482412	miles67off	1376837845	1463932616	Blanc de poulet 2 tranches Bio Carrefour	80 g		Carrefour	France	Filets de poulet bio 93%, eau, sel, dextrose de maïs bio, arômes naturels, gélifiant : agar agar, poivre blanc bio, extrait de romarin, conservateur : nitrite de sodium.
3560070503827	tacite	1425393169	1425400269	Blanc de poulet Halal	160 g	France	Carrefour	France	Filet de poulet halal 86%, eau, sel, dextrose, arômes naturels, gélifiant : carraghénanes, antioxydants : lactate de sodium et acide citrique, conservateur : nitrite de sodium, colorants de surface : caramel de sulfite caustique et rocou, maltodextrine de maïs.
3245412178375	miles67off	1377739571	1473262082	Boisson soja saveur vanille	1 litre	Autriche	Carrefour	France	Jus de _soja_ 95.7 % (eau, graines de soja sans OGM 6,8 %), sucre, carbonate de calcium, épaississants : gomme de gellane et carraghénanes, sel, acidifiants: phosphates de potassium, arôme, arôme naturel de vanille, colorant: carotènes, vitamines (B2, D2, B12).
3560070764945	sebleouf	1450428320	1452931544	Boudin noir aux pommes à l'ancienne	250 g	France	Carrefour	France	Sang frais de porc, gras de porc, purée de pommes 11 %, dés de pommes 10 %, oignon, tête de porc cuite, _lait_, couenne de porc, sucre, sel, poivre gris, cannelle, enveloppe : boyau naturel de porc.
3245412496509	openfoodfacts-contributors	1475826559	1475828217	Briochette	12 x 40 g		Carrefour	France	Farine de _blé_ 52%, sucre, eau, _œufs_ frais 8,5%, graisse et huile végétale (copran, colza), _beurre_ concentré, arômes (_blé_ , _lait_), émulsifiant : mono- et diglycérides d'acides gras et esters monoacétyltartriques et diacétyltartrique des mono- et diglycérides d'acides gras, levure, sel, épaississants : farine de graines de caroube et gomme Tara, antioxydant : acides ascorbique, colorant : caroténoïdes
3560070959419	openfoodfacts-contributors	1460478966	1484576294	Cake Muesli	220 g e		Carrefour	France	Farine de _blé_, _œufs_ frais, sucre, huile de colza, stabilisants : glycérol et sorbitols, sirop de glucose, abricots secs 4,7% (équivalent 18% d'abricots) (contient conservateur : _anhydride sulfureux_), graines de lin brun, _lait_ entier en poudre, _noisettes_ hachées 2%, amidon modifié de maïs, graines de tournesol, flocons d'_avoine_, poudres à lever : diphosphates et carbonates de sodium, émulsifiant : mono- et diglycérides d'acides gras, arôme, sel, graines de pavot, conservateur : sorbate de potassium, acidifiant : acide citrique.
3560070603015	sebleouf	1423500143	1473181742	Carottes râpées coupe cheveux d'ange	330 g	Belgique	Carrefour	France	Carottes râpées, eau, vinaigre d'alcool, sucre, sel, acidifiant : acide tartrique.
3270190168515	sebleouf	1427535684	1427827470	Chicorée café	100 g	Allemagne	Carrefour	France	Chicorée soluble 60 %, café soluble 40 %.
3560070823529	openfoodfacts-contributors	1427553642	1468663776	Chocolat Lait croustillant	100 g	Allemagne	Carrefour	France	Sucre, beurre de cacao, _crème_ en poudre, céréales croustillantes 12% (farine de riz, sucre, malt de _blé_, dextrose, gluten de _blé_, sel), pâte de cacao, poudre de _lait_ entier, _lactosérum_ en poudre, matière grasse de _lait_ anhydre, émulsifiant : lécithine (_soja_), arôme naturel de vanille.
3560070822829	openfoodfacts-contributors	1429686157	1481022424	Chocolat noir	100 g		Carrefour	France	
3245413646842	date-limite-app	1430313064	1483958109	Chorizo doux	100 g	Espagne,France	Carrefour	France	Viande de porc, gras de porc, sel, sirop de glucose, paprika 1,7 %, _lactose_, protéines de _lait_, protéines de _soja_, sucre, ail, dextrose, antioxydants : ascorbate de sodium et extraits de romarin, conservateurs : nitrite de sodium et nitrate de potassium, ferments.
3560070715619	phoenix	1393160968	1453806634	Châtaignes	210 g		Carrefour	France	Châtaignes
3270190178859	openfoodfacts-contributors	1434997342	1459376665	Cigarettes	2 * 100 g (200 g)	Belgique	Carrefour	France	Sucre, farine de _blé_, graisses et huile végétales (palme, coprah, colza), blanc d‘_œufs_, poudre de _lait_ écrémé, sel, émulsifiant: mono- et diglycérides d'acides gras, arôme naturel.
3560070561186	emeric17	1435919901	1459163192	Classique La Parisienne Jambon, Emmental & Crudités	250g	France	Carrefour	France	Salade composée 88% : Scarole, carotte râpées, maïs (maïs, sucre, sel), _emmental_ 12%, dés de jambon cuit supérieur 12% (jambon de porc 10,9%, sel, sirop de glucose, dextrose, arômes naturels, antioxydant : ascorbate de sodium, conservateur: nitrite de sodium), frisée, chicorée rouge.  Vinaigrette allégée en matière grasse 12%: huile de colza 4,8%, eau, vinaigre de vin rouge, conservateur: _sulfite_, _moutarde_ (eau, _graines de moutarde_, vinaigre d'alcool, sel, conservateur: _sulfite_), sel, poivre blanc.
3245414620148	miles67off	1384637799	1426446572	Compote Pommes Vanille Carrefour	710 g	Pays-Bas	Carrefour	France	Purée de pommes 99,5%, arôme naturel de vanille avec autres arômes naturels 0,5%, gousses de vanille broyées épuisées 0,01%, antioxydant : acide ascorbique, acidifiant : acide citrique.
3560070513789	phoenix	1462005904	1462029964	Cordons bleus de Dinde	400 g (4 x 100 g)	France	Carrefour	France	Préparation de viande de dinde 55.8%, fariine de _blé_, _fromage_ fondu 11.5% (_fromages_, (lysozymes d'_oeuf_), eau, épaississant : amidon modifié de manioc, carraghénanes et alginate de sodium, antioxydant : citrate de sodium, correcteur d'acidité : acide lactique), eau, huile de tournesol, sel, levure, fibres de pois, dextrose, épices (curcuma et paprika), protéines de _blé_, arômes (dont arôme de fumé et arômes naturels de poivre), conservateurs : acide sorbique, sorbate de potassium et nitrite de sodium, antioxydant : ascorbate de sodium
3270190006022	phoenix	1393109981	1443715513	Cornichons (Très Fins)	660 g (360 g net égoutté)	Reitzel Briand - 2 Chemin du Poliveau - 41400 Bourré,Loir-et-Cher,Centre-Val de Loire,France	Carrefour	France	Cornichons (dont _sulfites_), eau, aromates 6.5 % (oignon, estragon, graines de moutarde jaune, coriandre), vinaigre d'alcool, sel, arômes, chlorure de calcium.
3560070495726	sebleouf	1425166627	1450296169	Cornichons en tranches aigres-doux	350 g		Carrefour	France	Cornichons, eau, vinaigre d'alcool, sucre, sel, graines de _moutarde_, affermissant : chlorure de calcium, colorant : riboflavine, arôme.
3560070718450	openfoodfacts-contributors	1428331014	1465930240	Crackers Emmental 	105 g	France	Carrefour	France	Farine de _blé_, huile de tournesol et de colza, _emmental_ râpé déshydraté 17 %, sucre, poudres à lever : phosphate monocalcique, carbonate acide d'ammonium, carbonate acide de sodium, sirop de sucre inverti, sel, farine d'_orge_ maltée, arôme naturel (contient du _lait_), extrait de levure, _fromage_ en poudre, _lactosérum_ en poudre.
3245413264527	sebleouf	1426350429	1426368079	Crok' fourrage à la framboise	200 g	Royaume-Uni	Carrefour	France	Tartine de céréales (55 %) : farine de _blé_ 76 %, farine de riz 10 %, sucre, poudre de _lait_ écrémé, farine de _blé_ complet 1,7 %, huile végétale de colza, sel, correcteur d'acidité : carbonate de calcium.    Fourrage à la framboise (45 %) : dextrose, humectant : glycérol, fructose, sirop de glucose, sucre, purée de framboise concentrée 5,1 % (équivalent purée de framboise 20 %), correcteurs d'acidité : acide citrique, citrates de sodium, citrates de calcium, gélifiant : pectines, colorant : anthocyanes, arôme, sirop de sucre caramélisé.
3245411869298	phoenix	1440002129	1440090764	Croque Monsieur Gratiné	260g - 2 x 130g		Carrefour	France	Sauce blanche 39% : eau, farine de _blé_, margarine (huiles et graisses végétales de palme et de colza, eau, émulsifiant : mono et diglycérides d'acide gras, acidifiant : acide citrique, arôme), _lactose_ et protéïnes de _lait_, _créme_, muscade, extraits naturels de poivre et de muscade). Pain de mie 32.6% : farine de _blé_, eau, levure, huile de colza, sel, sucre, dextrose, conservateur : propionate de calcium, farine de fève, _gluten de blé_, agent de traitement de la farine : acide ascorbique). Jambon de porc cuit choix 16.3% : jambon de porc, eau, sel, sirop de glucose, dextrose, arômes, antioxydant : érythorbate de sodium, conservateur : nitrite de sodium). _Emmental_ français râpé 12.1%
3560070586721	phoenix	1394273577	1447344535	Crudités prêtes à consommer, Mélange Catalan (3 portions)	250 g	44450 Saint-Julien-de-Concelles,Loire-Atlantique,Pays de la Loire,Bonduelle Frais France - BFF (Filiale Bonduelle Fresh Europe) - Route de Spada - 55300 Maizey,Meuse,Lorraine,Bonduelle Frais France - BFF (Filiale Bonduelle Fresh Europe) - 69740 Genas,Rhône,Rhône-Alpes,France	Carrefour	France	Chou blanc (mini 32 %), carotte (mini 13 %), frisée (mini 10 %), poivron rouge (mini 7 %), poivron vert (mini 3 %).
3560070564606	openfoodfacts-contributors	1430978800	1430988030	Crème fraîche liquide 5% 	20 cl	France	Carrefour	France	_Lait_ écrémé 86,5%, _crème_ 10%, amidon modifié de maïs, émulsifiant : mono- et diglycérides d'acides gras, stabilisants : carraghénanes - gomme xanthane - pectines.
3560070820979	openfoodfacts-contributors	1402425368	1461429044	Crème glacée Yaourt nature Carrefour	900 ml	France	Carrefour	France	Crème glacée au yaourt nature : Yaourt nature 30% (lait entier, ferments lactiques), lait écrémé reconstitué, eau, sucre, crème, sirop de glucose-fructose, lactosérum en poudre, sirop de glucose, émulsifiant : mono- et diglycérides d'acides gras, gélifiants : farine de graines de caroube et gomme guar, jus concentré de citron jaune.
3270190207535	shaolan	1378287340	1448369876	Céleri rémoulade, Pointe de crème	300 g	Jean Stalaven (Filiale Euralis Coop) - ZI de Bellevue - 22200 Saint-Agathon (Site fermé depuis le 26/10/2012),Jean Stalaven (Filiale Euralis Coop) - ZA du Moulin à Vent - 22120 Yffiniac,Côtes-d'Armor,Bretagne,France	Carrefour	France	_Céleri_ rave râpé 71 %, sauce rémoulade 29 % (eau, huile de colza, _crème_ liquide 1,8 %, vinaigre d'alcool, moutarde de Dijon (eau, graines de _moutarde_, vinaigre d'alcool, sel, acidifiant : acide citrique, antioxydant : disulfite de potassium), sel, sucre, jaune d'_œuf_, amidon modifié de pomme de terre et de maïs, épaississants : gomme guar, gomme xanthane, antioxydant : acide ascorbique, poivre).
3245412730870	miles67off	1370186434	1447674532	Dessert de fruits Pomme-Poire (x 4)	400 g (4 x 100 g)	Andros [Filiale Andros et Compagnie (Groupe Andros)] - ZI La Motte - 26800 Portes-lès-Valence,Drôme,Rhône-Alpes,France	Carrefour	France	Purée de pommes 64,9 %, purée de poires 28 %, sucre, antioxydant : acide ascorbique, correcteur d'acidité : acide citrique.  
3560070900077	sebleouf	1428333043	1477240380	Dessert de fruits Pêche avec morceaux	580 g	Z.I. du Verdier 19210 LUBERSAC	Carrefour	France	Pêche 62%, purée de pêche 23%, sucre, gélifiant : pectines, antioxydant : acide ascorbique, correcteur d'acidité : acide citrique.
3245413924384	jacob80	1404484250	1436970519	Fettucine, Duo de saumons	300 g	Mix'Buffet - ZA du Val Coric - 56380 Guer,Morbihan,Bretagne,France	Carrefour,Banque alimentaire	France	Pâtes alimentaires aux œufs frais fettucine cuites 57,8 % (eau, semoule de blé dur, œufs frais), assaisonnement [huile de colza, eau, jaune d'œuf, moutarde de Dijon (eau, graines de moutarde, vinaigre d'alcool, sel, antioxydant : acide citrique), sel, vinaigre d'alcool, épaississants : amidon modifié de pomme de terre et gomme guar], saumon cuit 6,5 % (saumon Atlantique, sel, acidifiant : acide citrique), saumon fumé 2,5% (saumon Atlantique, sel), tomates, ciboulette, jus de citron concentré, poivre blanc.
3560070618200	sebleouf	1438790485	1438960355	Feuilletés aux fromages	100 g	France	Carrefour	France	Farine de _blé_, huiles et graisses végétales (palme 20,4 %, colza), _emmental_ 11 %, _mimolette_ 5,6 % (contient _oeufs_), sel, levure, émulsifiant : mono- et diglycérides d'acides gras, acidifiant : acide citrique, colorants : rocou et bêta-carotène.
3245413046581	sebleouf	1428327046	1428350098	Filets d'anchois aux câpres	60 g	Maroc	Carrefour	France	Filet d'_anchois_ salés 50 % (_anchois_, sel), huile de tournesol 40 %, câpres 10 %.
3560070741014	jacob80	1399033551	1464453325	Filets de maquereaux à la moutarde à l'ancienne	169 g	Vendée,Pays de la Loire,France	Carrefour market,Carrefour	France	Filets de _maquereaux_ 55 % (Scomber scombrus), eau, huile de colza, _moutarde_ forte 6,6 %  (eau, graines de _moutarde_, vinaigre d'alcool, sel , acidifiant : acide citrique, conservateur : _disulfite_ de potassium), _moutarde_ à l'ancienne 3,5 % (eau, graines de _moutarde_, vinaigre d'alcool, sel , vin blanc, sucre, épices, acidifiant : acide citrique, conservateur : _disulfite_ de potassium), vinaigre de vin blanc, vinaigre d'alcool, vin blanc Muscadet, sel, farine de riz, ail poudre, amidon de manioc, poivre blanc, épaississants : gomme guar et gomme xanthane, piment fort, colorant: curcuma poudre, poivre noir, lairier poudre, clous de girofle, thym poudre.
3560070705719	andre	1362319026	1362342633	Flageolets verts extra fins	330g		Carrefour	France	Flageolets verts extra-fins, eau, sel, arômes naturels (continet du blé), affermissant : chlorure de calcium
3245413730121	openfoodfacts-contributors	1425074991	1464097052	Fond pour sauces et cuissons veau	100 g		Carrefour	France	
3560070057597	tacite	1425395881	1457864973	Frites classiques surgelées	1 kg	Belgique	Carrefour	France	Pommes de terre, huile de tournesol 4,5%, dextrose.
3560070906833	tacite	1426695017	1439917233	Fromage à tartiner, Ail & Fines Herbes (23,5 % MG) 9 Portions	180 g (9 x 20 g)	Laiterie Nouvelle de l'Arguenon - LNA [Filiale Laïta (Groupe Even)] - ZA Bellevue - 22130 Créhen,Côtes-d'Armor,Bretagne,France	Carrefour	France	_Lait_ écrémé de vache et _crème_ pasteurisés, fines herbes (persil, ciboulette) 2,8 %, ail 1,4 %, sel, arôme naturel d'ail, babeurre déshydraté (contient _lait_), protéines de _lait_, poivre, ferments _lactiques_.
3560070221202	zeecastor	1349000974	1436970588	Fusilli au blé complet	500 g	73000 Chambéry,Savoie,Rhône-Alpes,France	Carrefour	France	Semoule complète de blé dur.
3560070338832	khrista	1372146500	1408695676	Gorgonzola AOP (27,4 % MG) - 150 g -Carrefour	150 g	Italie	Carrefour	France	lait de vache entier pasteurisé, ferments lactiques, sel, présure animale, pennicillium
3560070649327	sebleouf	1428329444	1478633905	Goûters dorés X'Trem Noisette coeur fondant	225 g	France	Carrefour	France	Sucre, farine de _blé_, graisse de palme et oléine de palme, pâte de _noisettes_ 5 %, _oeufs_ frais 3,5 %, cacao maigre en poudre, poudre de _lait_ écrémé, poudre à lever : diphosphates et carbonates de sodium, arôme, sel, émulsifiant : lécithines (_soja_).
3270190129516	openfoodfacts-contributors	1415206108	1447012734	Goûters à la pulpe de fraise			Carrefour	France	
3270190026853	tchanfou	1424951434	1428057374	Gâteau de Riz - Sur lit de caramel (x 4)	400 g (4 x 100 g)	Lactalis Nestlé Ultra-Frais Montayral - LNUF Montayral (Filiale Groupe Lactalis) - ZA du Haut Agenais - 47500 Montayral,Lot-et-Garonne,Aquitaine,France	Carrefour	France	Lait entier 64 %, sucre, riz rond de Camargue 10.4 %, œufs extra-frais 6.8 %, caramel épaissi 6 % (sucre, sirop de glucose-fructose de blé, eau, amidon transformé de pomme de terre, épaississant : gomme xanthane, gélifiant : pectine), crème, arôme, amidon de riz, sel.
3245414491915	openfoodfacts-contributors	1445020718	1445095752	Haché Bolognaise	350g		Carrefour	France	Viande bovine 77.5%, eau, tomate poudre 3.5%, fécule de pomme de terre, fibre de bambou, sel, sucre, arôme naturel, protéine de pois 0.5%, oignon déshydraté, betterave rouge poudre, extraits de levure, huile de tournesol
3245413783479	phoenix	1393108650	1404920875	Hachés de la mer Colin Citron et Persil	200 g (2 sachets individuels)	Alliance Océane,Verson,Calvados,Basse-Normandie,France	Carrefour	France	Colin d'Alaska 85%, farine de riz, farine de blé, fibre de blé, crème fraîche légère, oignon, huile de colza, blanc d'oeuf déshydraté, huile de tournesol, persil 0,7%, jus de citron déshydraté 0,2%, sel, poivre.
3560070181872	sebleouf	1438790244	1438801332	Haricots blancs	800 g	Pays-Bas	Carrefour	France	Haricots blancs secs trempés, eau, sel.
3560070956319	phoenix	1465026816	1484406684	Haricots verts Extra Fins	660 g (Poids net égoutté : 345 g)	France,Bretagne,Morbihan,Theix	Carrefour	France	Haricots verts bio, eau, sel de mer
3560070819362	miles67off	1396113229	1446394583	Haricots verts extra fins	330 g (180 g net égoutté)		Carrefour	France	Haricots verts extra-fins bio, eau, sel.
3270190153917	openfoodfacts-contributors	1366889784	1461762292	Haricots verts extra-fins	660 g (345 g net égoutté), 720 ml	Kenya	Carrefour	France	Haricots verts extra fin, eau, sel
3560070517060	miles67off	1389120700	1450090947	Huile de noix riche en oméga 3 Carrefour	50 cl	France	Carrefour	France	Huile de noix.  Conditionné dans un atelier utilisant des graines de sésame.
3000046136678	agamitsudo	1475082034	1478104225	Huîtres fines de pleine mer Normandie Ouest	2,5 kg	France	Carrefour	France	_Huître_ creuse (Crassostrea gigas)
